192,-286,1790
-2135,-925,-1234
5166,-4526,2593
-4224,-3572,310
7405,-9312,-4951
-2373,797,-932
1127,-1696,679
2106,-4616,-1155
5586,-3381,-832
-8622,4678,5049
4452,-6341,-2259
-4538,-6167,-935
5183,1550,-9466
-3400,-1958,2628
-1597,894,-2024
-6362,1912,-7799
-2728,5148,-3842
6398,8838,3347
6866,-5009,-3789
53,-9619,-4893
3550,2706,3678
-498,-4360,4374
-5647,-3447,-2107
3748,629,266
-3658,-4857,-8646
268,-2351,-1498
-4000,-8187,-903
-609,-5334,-4219
-1402,-998,-1926
-1325,-5313,-5850
-2429,2625,-3477
-2723,-4870,5384
3892,6450,3349
331,7204,5360
-4550,-3530,-2506
-6677,-4718,8430
-3577,-4719,-2684
-3535,-3725,-8201
6651,6453,-40
-929,-992,-101
1014,-1089,737
3932,3598,-1238
-1191,1305,2495
1690,822,398
3117,-3614,4998
-4787,1498,-2834
186,-4619,-5702
-6027,-4142,-3845
-1197,2372,2112
-1586,2924,3554
-331,-1338,-4806
-5663,-121,-972
4774,-2838,4714
-2735,1450,94
-3229,6753,5631
-3174,-727,6496
-1647,-3326,-3933
1122,1275,4579
-8373,-9115,6684
-8892,1049,-8335
-2512,2451,57
4964,-2776,427
-5001,-2087,52
2475,2846,3265
756,1662,1197
-602,4747,-3320
-1726,318,-1941
-8154,-7076,-4349
-2646,-2901,-5378
654,-84,8008
3463,-3796,-6345
-4237,171,-1195
-2893,-2820,6094
587,-569,4702
3204,-697,414
6394,-5901,-1668
464,-4051,2001
6678,617,2681
758,8970,2534
1534,4843,-4538
8499,-6928,-646
2032,1423,-6512
12,186,-5159
-5402,3167,-2950
-7088,3844,-4211
-4619,423,4291
5478,3555,2783
-5369,455,5578
6027,-819,-431
1078,-3184,-2118
2292,-4691,-7566
6300,-1279,-850
793,5628,-420
-895,426,-7320
-3785,-2697,495
-101,601,1497
784,-4649,-4667
-4933,1703,2728
-6364,7017,4288
1345,-644,1975
199,-3856,6967
195,1721,-2307
1565,-2444,1764
2181,8874,-4437
3863,1426,5241
1344,2179,2868
-2361,-2347,1496
-425,3665,-7132
7225,238,-8457
994,-4599,-827
120,1660,-7316
-3679,-1132,120
6359,7249,7885
-2748,4337,3149
-2106,-440,5152
836,243,-826
-2035,2752,-3096
-6153,-7440,-3036
474,6958,-651
-2837,4177,-2489
-634,2665,1860
135,4271,-1588
-2004,-4916,-3651
-5030,-2318,-1763
-1489,8530,-3359
-8903,-5708,910
1221,794,-2148
-450,-1605,81
3976,7516,-4241
-2663,8074,3501
1537,-3433,-3819
-8179,-5423,7399
4959,2416,-5650
-4913,1690,854
956,510,4287
-1674,-4885,172
1284,1648,-1823
6202,1841,3261
2113,6354,-4257
1233,-479,-5994
-6599,-746,-6376
-1838,5849,-3359
-1730,3452,-5252
8335,-2069,130
2383,4903,7706
4073,1665,2536
3315,-3213,6127
3050,1108,5400
-69,-6113,8057
2665,-2138,8114
1759,-3037,-4671
4421,438,2296
-1632,-2875,2940
-1706,3639,-3832
8739,211,-1572
7115,7932,-1075
644,1159,1242
940,-1178,5116
16,-1614,2123
1427,-3772,-984
332,-1842,2474
-3791,-6141,-998
1978,-1031,3739
3273,-1413,1925
1632,-4085,-3227
-4669,-176,7492
1635,-4934,1224
-5803,-1105,2633
-632,-2154,4901
-4838,8416,5881
-3375,5406,-6846
1367,1666,1745
-1010,-7003,-1755
-1818,1961,5086
-4790,-5654,-1274
-2424,2034,5491
-3429,-3967,-1185
2496,-6594,1649
-3725,-8135,-2234
1241,5763,5727
-1189,7249,-751
1835,-3673,7740
-666,3569,723
-3594,-762,-67
-6965,2562,2809
-4445,-5078,-8849
4521,689,-1329
2738,-529,1215
-2810,-6485,3382
-1364,-5984,-4701
2600,80,3308
-4469,-5900,-1697
-148,-2723,5478
1683,-943,-771
4957,-5777,-3040
-4298,1386,-4447
219,-3360,4235
927,-3879,-2393
-6396,1223,2575
-205,-9785,2945
-1883,22,-4585
-1777,1906,727
1177,4810,-6272
-22,99,6085
3994,1466,-4596
1053,3737,4507
938,-5659,4618
4043,1176,6203
-1077,640,-8786
2520,-438,489
-3226,4794,70
5408,-5794,155
-5394,2837,481
1356,-2044,-4157
3197,-3223,-4469
-6883,577,421
-6635,8975,1468
1917,-1881,3360
-4657,6519,-2923
1837,2300,5106
-1849,-4402,3061
-5818,-126,1459
-1026,-4124,1407
1861,2011,-2058
2536,4872,-5229
3758,3670,4182
476,2328,-4155
-892,2974,-1717
721,-5409,6736
1874,583,1198
-3138,8982,-1659
-4880,-927,1109
7530,-1827,-282
5386,-7690,-2200
-4232,-5434,-2533
-2935,4822,7028
-1589,4661,5102
-3225,1177,-5095
5456,-6563,-7575
7736,-4643,2268
-560,-1277,4901
4146,132,-944
4813,5575,3037
5552,-3561,-1315
-2685,652,1752
1229,2750,2422
3349,-3413,-247
-5445,-5545,3761
-640,6365,-1085
-2619,-6770,-7204
1203,7701,3648
4412,-3583,599
3525,-2593,278
7581,-3604,3595
-864,-4227,-3579
418,-38,-2068
-1616,944,353
2434,-2303,-6138
-1466,3285,-9605
-6510,3351,113
3137,-231,4277
-1827,-6792,-1734
1409,8342,-1480
171,-4529,-2875
-2394,2302,-2190
-3349,-372,-2901
398,4673,4370
2629,-4166,-5429
2243,2583,-2660
5349,4281,6279
8763,1635,-7855
-1343,-5424,3684
-1880,283,-122
7373,-4884,-2651
390,4208,6668
1672,2460,1317
6937,693,3061
1454,708,-2522
-209,2997,-6610
719,872,-48
1019,4732,5152
1946,255,-542
2103,4234,8383
464,1823,-2306
3314,-1058,-4965
-1170,3582,1707
-6913,-228,-1652
1202,-2049,-1727
7397,5492,2225
-2287,1138,-1731
-869,-2906,608
-1151,2517,1046
-2534,2174,6856
-177,3998,8810
-2755,-696,3113
-5051,-593,992
-1653,2406,-309
2017,3860,-1376
5067,-4868,4437
-3331,3135,8717
-4512,5232,2116
-3225,3049,-1370
-9141,-1065,3779
-3197,-1165,451
-5036,-4680,-3856
2202,-5486,5369
3506,692,964
-6231,2271,-1950
-6526,2961,4410
-7970,1829,1011
2521,-3990,-3560
-8390,-172,8995
-1658,4075,177
5613,9194,-6653
-1959,-3882,1282
-7,8519,-3610
-2483,204,-2669
-2068,1432,-4203
827,-2127,-2811
-5788,5979,-1033
-427,-1484,385
-408,3993,7402
2266,-6246,-3514
-4816,472,-8920
-6290,1805,4474
-3175,-7048,2831
-5630,1867,2121
-547,883,-7290
-248,8488,5361
1484,-4994,2377
-225,5942,-2332
-814,6725,-536
8148,2608,-568
1052,7481,-8043
1743,5336,7328
-7823,-1867,2570
-27,3833,3698
-1367,-1674,3116
4162,5028,-4076
1843,-4130,-1115
-3075,-2544,-4202
-7043,-3885,-6980
1541,-4376,8905
-2772,1323,889
1329,4395,3992
-1619,47,4463
-981,3355,2345
-7002,-3497,-3312
-3867,1193,-2834
-5115,-54,5862
2357,75,-7055
-551,4047,11
4913,18,4834
8074,-3737,1261
-2059,-6735,-1973
2496,-2784,216
1868,-1337,-2869
-822,69,-9672
2784,-3968,-4458
-6316,-102,2281
1821,546,4820
-4946,3066,-1644
4522,-2896,4063
180,-3396,-3188
222,-5291,-714
-1819,7578,-3739
1417,839,2790
-5223,2470,41
3145,5822,-7458
-3335,6552,589
2356,7215,1547
5893,-6741,3821
-2710,4177,7225
-5763,-6435,3506
-3150,-8160,783
-2428,5357,5635
-20,-4309,6595
251,-7186,2805
5036,5942,1572
-520,-4223,-1413
-836,1908,-5459
-311,-875,-8095
-2325,6378,5614
-3088,2153,1408
3418,-4,-4428
-6844,-2054,-152
6155,-4371,-4767
784,2749,-1547
1940,-7253,4828
-3117,5351,1302
2488,-8202,3378
-2359,-3548,-298
4554,-1420,8068
2724,-1959,-3439
9309,8618,3623
-350,-7228,-9238
1710,1538,1680
-1839,3338,1542
-120,-4557,167
-5397,-8154,2863
-5518,1288,-7325
6298,-807,-2212
-1911,-2746,7835
-4080,-5563,2859
-5432,3124,-1309
-4133,4179,-7532
-1552,4657,2076
-7358,1931,-6767
4295,-2036,-2012
-8777,-2505,8374
-3909,3882,-1036
-562,-3661,2088
6609,2350,-546
2346,-1033,3924
-3217,-3217,-4802
-3398,299,3156
-4914,-1550,2600
4841,-957,3161
6908,843,-1897
49,7072,5791
-6074,-5942,-2437
-61,-1203,-4247
3480,-834,-4373
1325,545,4976
-2049,2591,-4895
-5503,-71,6993
4134,483,-3654
-2404,5229,1314
2612,-6907,6612
993,-5238,-2201
-2868,-851,-543
-8344,-3739,1036
-6018,231,4097
-2466,6247,-5286
1362,5145,4787
-8077,-596,5999
-1239,-5702,195
-2150,-2043,-93
6334,4076,2782
2439,1043,3682
4274,1213,8170
1296,-5909,-8831
2186,-2828,4519
-7127,8191,7190
-1532,2518,1906
-7147,-526,1919
-321,1290,1696
-1482,-1516,-4745
-81,5381,-4084
3127,-446,1200
200,-1091,-3364
291,183,2232
-2174,2595,-4662
-1652,407,3680
5761,8136,2291
4736,2177,-1899
-7988,2579,-4069
370,-1269,-349
-1002,2700,-7767
4020,3975,-1533
2928,-625,4084
-3324,1851,-4967
-6826,1957,662
-4064,-4284,4562
1647,2650,6808
370,-2285,-8633
2174,887,2402
3903,-1840,3240
-132,-2301,1740
183,4899,5822
510,96,2903
6963,-7305,-3018
-83,5439,-2860
471,2600,1191
3320,5815,-1762
-215,1332,3894
4741,-7587,1897
1212,-9356,5891
6365,-102,5107
2661,6707,-2294
-2084,789,5522
-1986,-520,3966
-3968,-173,834
1509,2084,-2226
3640,-1641,-1849
2107,181,-4917
-668,-1293,3369
-2127,1347,-923
6737,-1457,-9453
346,-5552,4537
3902,-4732,1284
-1081,-990,2222
2658,383,4095
-4789,-5397,3243
-1996,-6134,3781
-2558,209,3438
-2524,-1454,808
-5191,3598,-2254
524,-5519,682
-8141,705,-5417
-2110,3326,-6677
2869,-4995,214
975,2718,2438
6214,-3115,-6866
1224,641,4900
-1253,3024,-1561
-507,-191,122
173,5761,2200
-4572,2034,-572
7423,2479,-4160
-3160,-7392,-4567
-970,-5030,509
-924,-5327,1417
-496,-1181,1458
-5598,3597,696
3704,2773,2417
1368,1350,6004
1218,8119,-36
4191,880,-1140
736,-1942,-2095
2127,484,-1049
4423,-2922,1648
-1156,-1812,3500
2296,335,2578
-8198,6117,-3355
-3402,-6980,2430
1623,4876,-1186
6175,-259,-2333
1468,-2081,6097
849,3894,3852
-3586,-4074,-374
5792,-2961,27
-7175,1180,-5055
-4094,-1725,-6917
-2271,1942,1387
190,3615,2138
-1805,-3180,1449
-3875,5361,2914
705,-846,169
4037,1480,2107
529,1382,4497
-8514,4977,-8235
1103,-580,2673
-2374,3272,3663
3401,-2967,3600
-2406,-2427,3678
-4689,218,-3778
-3125,2252,-3838
1010,1567,-1104
5681,-5779,-1680
340,4654,-1234
-6674,-7693,-5416
8180,-1599,1144
2601,6623,986
3826,1459,-1121
-5852,-2052,-464
360,-3421,-8266
836,-2899,2594
-5969,-5012,-4239
2134,-5687,7247
3625,768,2676
8490,-1395,-315
-157,5222,-766
5702,7162,-428
4674,1261,-3394
-706,-5291,-5572
772,-2233,9749
-1106,-7117,3994
831,3976,-3213
-7396,-387,4616
-3044,3852,-1619
-8621,-1512,-6385
45,457,7106
3399,-1860,3666
-844,333,-3173
-1551,1613,7169
890,-2129,2073
2286,5740,623
-1241,-310,7412
1023,520,-992
-7434,-989,-3174
-4505,-1512,154
7777,30,3086
5643,4095,-884
4897,-7705,-2873
4882,3081,2551
-1154,-4918,7423
-5522,1850,-6905
-1667,1767,-638
-2074,-3155,3733
-4771,4202,-5379
-4680,-6077,2178
-6054,-2907,543
-2267,7729,-4757
811,-7629,-494
1588,1074,-6780
-6563,3568,-1694
3034,-5693,4249
104,193,-2474
2324,4691,8700
-870,2108,-9086
-1815,-4222,3544
-1754,3900,4756
2196,-3215,-3274
-6026,-742,7253
3165,1967,1545
-9002,-4653,-2105
1498,-7,1026
1543,-2815,-3165
-6420,3322,2295
4747,-7986,-5734
-3853,-2424,-9043
6037,3681,-204
661,918,5464
6504,-2993,1820
7686,3422,1498
-7721,2166,6899
1263,-3546,-3657
-6094,9056,-870
3284,-7958,3256
5719,1681,-471
-2133,2254,5850
5215,2517,5396
5733,-1428,2461
-7569,6895,-301
-1422,1268,529
-682,-2629,442
3451,-1224,969
-885,-1899,46
-2874,-2931,2547
-4274,9221,-5283
481,-962,-3741
3094,-8783,-6170
2867,3858,-302
4575,9300,-704
-3509,-3629,-8563
2317,-2214,4940
782,-3542,-4600
6629,4463,5877
-3226,-1588,-4765
-4640,4975,-2114
1476,318,-1306
3273,-2810,6784
-7752,3422,-7994
-8579,5578,-2195
1179,-8488,-5750
-3480,-4414,4968
9456,288,1732
324,-1987,459
-8253,-3259,2361
-995,3382,-5998
566,-1478,19
2519,-3678,2235
660,3327,-1057
-6010,-66,8086
-6628,8261,-1904
-920,174,145
1024,-779,5541
-4636,222,-7957
1290,266,2819
1706,-5139,1824
1569,2996,-678
-2364,4851,1322
3364,-4076,6669
2721,1302,-4465
-3349,-6148,-6921
-4056,52,2000
-5739,-2754,-2249
5075,-3960,165
-3749,1612,-4769
-3951,7681,773
4276,-3130,-205
-7659,1242,5226
-4028,6727,-180
-5661,-4783,4967
9326,-1943,2157
-1281,-5299,853
-2952,271,6513
7824,5767,-7470
953,4694,-182
-966,-164,-2191
-3669,-6059,605
-5858,-1940,2038
6326,1292,3383
-1266,5689,-2520
-3696,-9936,-6987
1555,6453,-7311
-1763,-7011,9082
3893,-3071,1879
5072,1587,280
-1051,925,-5693
-4895,5545,-1229
1211,3848,3642
6364,2086,-5427
-4165,-2918,-2658
-9027,-4651,-70
8013,2364,-3970
-463,-4241,3687
2351,6156,-7133
-4491,-590,-4334
-7754,-5979,2930
-429,-2569,1039
-742,-5000,2583
4005,-4633,4707
-7514,-4015,-1145
-2929,2551,5671
-2057,6096,-1187
7380,1481,1410
-2068,1051,-1060
-1732,7193,2253
418,7549,-5494
-7824,-3362,-4244
-1593,-2364,-1052
5018,-1944,1076
-681,3089,3238
561,351,3349
4362,-216,5265
-5200,-7535,-1941
7909,2073,-794
329,-7245,-4580
-3130,-2839,4903
721,-1632,-5255
73,-521,-2765
-5102,4614,-1175
-2369,-4939,5498
1510,4341,-1699
323,-4085,2775
3310,-2687,6044
-1032,-5597,-4687
1524,-419,1522
3797,-2389,1899
233,-7136,5182
3832,1728,-6766
-9258,-6086,2823
-3744,6421,1307
5960,3903,-29
5795,9205,-1227
-5229,7789,6250
4087,-174,8323
-3590,-6306,-236
-942,4628,2066
4840,2280,1469
-5699,932,897
3125,6122,-456
-1555,1413,-6124
-2194,-915,3774
-5465,-1530,-2398
3274,-4301,-84
-595,8604,-4412
6148,530,-5918
3051,6794,7637
-352,7561,7109
-1989,869,9215
-2028,-437,-1063
-1264,-4114,828
667,-2529,2980
964,8501,7394
-2992,-241,506
1101,1350,-2378
372,-8184,-4992
5588,-2582,3385
2613,5317,-3418
283,-5583,-905
8433,7606,-3700
-169,-838,1077
-234,1061,584
-2956,1943,6945
142,-7521,-4414
-7731,-9098,4980
-927,2441,1555
-7230,-3592,3498
6417,-5304,-2780
2099,-4569,231
-3236,5530,4162
-527,-4083,1701
-6199,3144,1185
-853,1166,2592
-5305,-2972,-1302
-210,4202,5129
-5538,-2665,-6915
3861,-7849,-1550
347,-5741,1081
-3017,617,-2018
6193,7406,-5850
-2683,-1946,-5183
6824,5172,2855
-5062,143,-4916
2412,4118,-8764
1212,-5833,-672
2858,-1658,1187
-1833,3386,1883
2162,-1142,-3176
-2128,1409,247
-7197,-7033,-1130
1807,-3425,-5545
110,3637,-980
245,-3678,-3541
-3359,-1127,-5678
-8380,1567,-502
-3449,1093,1552
1906,-8925,-2524
-24,-3493,1586
-6009,-4159,4336
-2599,-5513,3778
-2946,3460,3435
-5961,-3055,331
-4066,2504,-3081
-5796,-2294,677
513,-3104,5098
-4314,-8115,5849
-4916,286,5821
4128,-4739,-7145
7732,425,-6148
-2603,-6348,-943
-296,3542,242
-35,2290,-3458
-5214,-1284,1708
-2722,5195,6500
-1321,2252,4
134,-5447,3595
-1626,2060,1302
-941,89,344
1523,2023,5559
-1322,-1561,-8508
-4180,6377,-4103
2095,-7469,-1616
-1629,-5915,-2021
5264,958,3341
-4927,3209,-620
1367,-2652,4036
-15,5292,-1036
5186,-254,7870
4707,-275,-3739
-2519,-13,-3655
-2248,-1874,839
-639,3067,-563
-6078,-1283,1679
-3334,-3477,-23
3684,693,-3448
-5667,-193,-1979
-7457,-1398,1393
779,3656,-4774
417,-3279,-322
-7730,-524,-773
-8983,3425,1792
-2701,-1291,-1990
-8786,5568,4415
964,-7787,4286
419,-7146,-113
-667,-368,-129
-40,-7787,-4411
3833,-1222,54
-7550,2180,3315
-4389,4999,-2022
1168,7262,-1352
-80,559,-988
-568,2322,337
488,4009,5124
-26,-3054,-333
3894,-433,-737
4315,-177,-160
-6055,-3513,-273
2140,-6881,-4655
6048,-1561,4540
673,6851,1336
-8413,-7119,-4171
-5948,3263,3005
-7702,436,4197
2705,1199,-5039
-5356,-5734,3099
2723,482,598
-5811,-554,-6784
-4763,-3715,1477
-27,-7659,-3170
-4210,3508,-3302
-1112,-20,-7800
-6284,-8848,2272
53,-569,7939
1513,-3304,503
-812,-2825,-2618
-5783,468,-644
2991,-1516,2969
-1221,26,-8162
-6492,-3208,616
-6561,-5474,-4633
2515,3074,-5911
-2899,-897,1152
-4111,5218,-617
-1292,-757,-6435
-2017,7402,-908
-3385,5159,-481
-3999,-534,-3212
7970,-3837,-2161
-5626,-3710,1394
-1917,5048,-1361
-864,-2830,1562
-198,2454,2699
2295,5189,41
2891,1251,836
6212,-3405,-1940
3402,909,3282
-2026,173,-302
3052,-8126,9059
-6229,-3375,6262
-1405,-55,-4649
3269,-2059,660
1201,647,6882
3983,-3227,1775
-4171,-6394,-4709
5659,-4184,-1156
601,-3075,-1496
4640,7176,-4171
-3822,-8441,114
-1751,1749,-4206
5138,5689,-1250
-840,-1405,5279
1343,9098,-2542
-229,4313,8676
-676,-2455,3069
-3415,2417,2605
-6352,-2859,-4417
4580,2708,285
-1704,-1277,-2465
-8416,653,-4086
6040,2230,3377
-7344,-3242,-962
-2185,1078,-1152
4451,5941,-1066
-7904,6534,351
-396,-3088,-1022
4269,-7909,4331
1102,1542,1023
-3987,-2155,-3357
6656,4244,-226
4669,-5133,-8067
3080,-8657,-2839
2617,-419,-6987
666,454,-3283
6651,-1863,230
-2445,-145,-2048
-2644,786,848
-5885,-2135,726
-1522,-3744,8420
-2682,2216,-372
-3696,6127,-7839
5109,-572,-1655
-965,-795,-3673
788,4187,-5957
6161,-4102,-412
7378,-1284,-8260
-2164,-7411,4401
2007,2154,-1321
-5748,-3985,-3610
278,-72,-1294
-4984,-2361,3716
644,3130,6641
-1476,-1977,-3546
-1212,-2111,-7341
1337,1210,5970
-8008,4751,-3341
-2447,-910,-5707
3515,-1952,-7357
-1814,5782,3489
-3032,5278,-6911
538,2007,-4958
689,-3521,-6674
-2425,-539,-778
-7884,-6400,-4089
-2697,-4806,4464
2165,-119,-4999
2140,5979,6742
-397,-773,730
-1703,2692,-1055
-4576,-4421,3585
5144,4689,250
-2777,-7705,-1222
4594,-5829,5497
3571,-8479,623
472,572,4568
-1607,3568,6909
-2107,-5077,1757
5337,6283,3281
2637,4234,5147
2156,-5570,7605
520,-4134,5986
5077,-937,4352
-3225,-8094,8060
3181,-3105,-1030
-4578,-6457,7071
2772,-315,-7744
-1352,-4557,7
1760,-6401,4735
-3825,122,-5477
-5972,8598,-8966
-5358,2325,-1688
-6189,-2196,-5745
6977,3396,-1519
73,6878,354
1771,-4342,925
878,3396,2512
2653,-3217,-296
-2235,-3777,-4489
7669,-5828,6419
128,-5113,110
-1348,9326,-419
-416,-1044,-2580
599,-7777,-6007
4354,-2587,3280
1047,5692,122
3634,8029,2627
-552,-209,-6527
-8026,6738,-6123
-3461,-3824,3965
3648,-2986,3298
3727,2481,5306
-2969,-754,9382
2452,6694,-5630
-1021,111,-2774
3573,1525,568
9194,1950,2900
-3266,-1210,-4774
4608,2144,7829
-253,-6222,958
3754,2487,3162
-2039,-369,1043
1142,-1437,-5849
3638,1719,-1201
1631,-881,-5476
5330,2012,-3042
-5190,-4559,860
-2745,3455,-2958
9367,731,-3035
-1333,-5651,-1266
-2533,9478,-1753
3236,-7284,-741
-871,-3164,-3909
8421,685,2756
-3405,-2002,-7768
4843,-1142,-349
8712,-2429,-6867
-4335,690,-3964
5299,-1050,-5642
-4038,-3139,3042
-8468,-6303,4946
2100,-346,-3788
-7690,909,1791
1106,7330,4880
-3367,-3399,4011
48,-1502,1544
1981,3073,7326
-4590,-3504,1241
-1317,-1706,-1568
2461,3763,920
-5704,5268,-621
-5364,-3786,-1177
-2025,1414,1942
2911,7617,3852
4857,7941,1995
5172,-6035,-5050
427,-778,-6106
-4403,-2146,475
4897,2168,-5159
-5971,-7145,7572
-2418,-4395,-731
-4655,-2109,1552
1271,-352,3211
8843,1613,5264
-3393,5074,-1326
-2396,-3228,-1530
-3541,2704,-1979
-2124,4595,7223
296,2767,-1662
8447,-836,-6761
-1434,4286,-4185
16,1782,3275
-2933,-5555,117
-5426,-4640,-1502
1323,-2032,-1239
-5226,-1220,3868
962,-3506,1491
3309,1278,7507
4086,7950,-5348
2286,-3182,77
1650,-4073,-4434
2601,-1538,-5846
1834,-944,6906
3314,2752,3602
-5577,380,1072
1024,-5921,2949
-4825,-3266,4566
-755,-937,-3235
200,-1885,2365
-2221,922,-969
337,-2941,2300
2091,3855,2517
5523,-1982,-574
2688,-2590,8160
-824,-3269,400
4488,861,4432
2561,-398,-2142
6201,-2416,-3277
-827,3073,4786
9699,-566,-3291
-893,3003,-1105
-607,1114,1732
-6566,4035,-3001
1609,-5444,-5828
-1422,-1018,-611
-6038,3292,823
688,-1809,4208
-5269,-3169,2270
17,-1073,1823
-7767,-4964,2259
-4708,4741,-795
4201,2491,7078
8092,-5151,-5699
-2845,2888,-5074
-2775,3507,409
-4219,3391,5295
3097,-615,555
-7698,-982,-1664
2093,4941,1863
5858,-2988,4244
949,-4203,-62
1874,1218,2626
1128,115,3235
-8557,6458,1876
3192,-2030,-2567
694,-7095,8556
1183,729,-183
173,460,-3235
-3008,-9582,-6356
4213,3124,-2485
4740,-893,2527
310,-6626,-1891
5144,-1723,4803
8503,6541,1513
-97,-1801,-2091
-9259,-4819,-4267
-3935,7308,2763
264,-6550,-6812
405,1579,-1869
977,1485,86
3798,3899,-4994
6822,-231,-4200
-4401,-6555,985
1155,-6483,2243
-1988,-4940,4638
-3877,-2959,-6762
467,-1377,-111
2037,-1868,3902
-6002,8429,-9612
-3256,2433,12
5614,2561,3887
-4991,7812,7388
2675,-7733,6613
7883,-1260,1260
-2730,1334,7646
-7917,662,-4351
587,5462,3292
-635,4377,2742
-2709,-8360,1460
-4103,411,2261
-100,-2476,6032
1638,3390,846
3157,805,1245
-289,6416,1423
8408,-1409,6062
5777,5445,2584
-2025,-3223,-1454
7412,3657,-2042
-471,-576,239
3481,-4165,5591
473,-1870,531
3512,2739,7316
2307,1410,1041
-2926,5480,-1869
-4992,4064,-9
3148,-106,5571
1407,6560,-3424
9506,920,-911
1561,-5597,-4654
2082,-3025,-577
-2875,7512,574
-5650,4325,-2023
5736,-404,-9363
-3300,-8535,6195
5378,-2473,2389
5807,3488,4933
-1236,717,5534
-5987,6467,-6164
-2292,492,-2997
-1301,1826,717
-2499,-534,-4671
1660,714,922
1284,919,-4979
-1523,-1618,6716
4427,-1833,940
-2100,-1440,6651
-1101,3943,2673
1215,-2175,4943
-2353,-231,-1090
1622,-15,847
-1030,-4672,1816
-6389,447,-1966
893,7846,1407
-7663,596,3960
-4459,1459,-72
2991,2166,9250
3519,6597,-3776
181,1622,7064
-1720,-651,116
-2698,4526,2478
506,847,-3221
-4084,-81,1858
-7521,6634,1111
-4880,-5306,2231
2459,-3955,2114
929,-2032,666
9057,1576,7267
-4356,-4537,3645
-4391,-1735,-3101
-2768,-6126,-3562
4556,-6938,-1434
-1302,-4749,2480
1812,4206,1425
-2539,1368,2747
1145,602,-9388
-5269,-1899,-4875
-1452,-8807,1611
4879,-196,3793
-3384,4335,4636
4817,-6318,-1408
-1079,-2826,-1000
-6629,-5835,-5599
4388,5021,-2506
656,-2715,515
1664,725,760
-2550,5053,18
3503,4048,1666
4571,-170,-842
1131,1044,-317
2252,-1298,6721
-1371,-6573,-4742
-487,-2142,3407
7302,-2045,-5812
-6461,6965,1207
59,-4205,1999
-945,3539,2774
-4216,-8092,-1682
-2302,-2676,801
3712,4414,1246
7396,4664,-2604
-2193,-6024,1740
1740,2883,-6547
-8869,-6830,-2020
-639,4653,-1967
225,5860,-252
3302,2374,-2264
-518,-3425,2804
398,2547,6074
5520,-117,3259
-9353,151,2849
1560,-234,1950
-3417,3015,3529
1797,-1006,-1183
2659,-3804,-1382
5781,-1496,-2726
-5386,6350,3036
-7213,-3231,-1411
-1148,6113,5491
6190,-824,-3744
1816,-1530,-2144
-2155,-2595,369
-638,1133,4542
2454,-1205,2001
-3863,917,1875
1951,5727,-2426
-5049,-1888,-2530
-134,4996,3239
-3847,861,-394
-4289,-2815,-752
7006,-470,-3399
-655,6041,4327
1061,1092,6186
5355,-2148,58
7537,-6507,-5118
-2568,818,-4755
687,31,-2625
-7260,4428,297
-818,-6269,-4111
6296,-1163,1598
5480,1719,-439
5344,4237,5883
-4797,-401,3820
3730,236,4616
-3486,5825,-244
-3725,5228,-1640
-513,6078,3499
-6848,5776,1156
5487,7641,5595
-5739,5976,-5105
-3456,-6226,377
3605,6843,-6303
-5275,-1914,-4658
3660,5680,8281
1512,-1084,527
-244,5451,345
-2824,-6297,-2118
-5549,-5837,-3063
153,3361,648
1900,4235,4831
-3585,-3341,2727
2239,1876,-5096
-1148,-5411,8064
-4047,-3543,-3490
-3359,4747,15
-1745,-108,1852
4623,5705,725
3459,-3996,362
2678,1386,506
-644,-90,-6927
5101,5440,-2794
1586,-2612,6993
-24,-4382,5588
-1980,4255,-516
-1451,-1851,-3296
-6873,5744,-7366
4608,2112,-2729
2354,-4124,-2370
3853,-6188,-955
-3501,-3164,-861
3274,1159,8194
6087,-1652,-322
524,-1964,-5323
-4254,-2950,-6010
3298,-1321,1617
-1423,5869,3420
-1299,-7949,4676
535,3397,291
-7371,-3785,1428
4802,3263,2276
-857,2712,739
6160,3514,-3226
-158,933,2138
5369,-4019,5288
3238,2499,5192
3539,-4338,-2206
4135,-4372,-1117
-3493,95,-2877
2998,-482,983
-786,8730,3331
5333,-1283,-2574
73,2306,-1925
1059,-2500,-8313
5353,2228,-1010
3886,4243,-5847
3547,-63,4062
684,5800,-8497
-250,6292,-3997
866,-8125,-3924
34,939,-3373
-4242,-602,-4745
5822,-8314,1224
-2025,-3096,832
8265,3884,2937
794,-1099,-1608
2613,-205,-2866
-2465,249,-3318
-7405,-2028,-4214
-9072,537,-3011
4790,2631,-8161
2496,-1547,-7487
3005,3028,3592
1922,-3836,-2255
2647,2831,-931
-3568,-6315,-2163
-4900,-500,397
163,3260,-2017
-7900,-6343,-1821
3543,-6264,2790
111,-1537,5870
2662,-5067,-4346
-5306,-1005,4151
-1348,2025,-1865
4892,1616,5304
-2943,-88,-668
-2403,-6643,7589
-2791,-2405,-4742
-8074,1284,-384
1608,2553,-1785
3600,1879,4723
5289,-4886,6170
-684,415,5350
5203,2836,2128
1123,325,-2590
-411,4875,-6491
794,-7417,-5327
-2647,6366,1520
4207,-4921,3130
-2564,-7205,536
5715,1989,5378
-1805,4375,-2534
2522,3154,4988
-3223,419,1137
-940,-6544,884
-1509,3717,1664
1360,-7812,-8285
-3814,4913,-175
1433,2433,233
-373,-3126,6439
1639,440,-2333
